Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lighthouse,,,,,,,,,pink,,,Gold,,,,,EARRING-LIGHTHOUSE-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,pink,,,Silver,,,,,EARRING-LIGHTHOUSE-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,green,,,Gold,,,,,EARRING-LIGHTHOUSE-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,green,,,Silver,,,,,EARRING-LIGHTHOUSE-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,blue,,,Gold,,,,,EARRING-LIGHTHOUSE-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,blue,,,Silver,,,,,EARRING-LIGHTHOUSE-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,orange-1,,,Gold,,,,,EARRING-LIGHTHOUSE-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
lighthouse,,,,,,,,,orange-1,,,Silver,,,,,EARRING-LIGHTHOUSE-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,HD style motorcycle,"<p>HD Stryle motorcycle<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-HD-STYLE-BIKE-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7694.jpg?v=1746366062,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7694.jpg?v=1746366062,g,,70.00,active
hd-motorcycle,,,,,,,,,black,,,Silver,,,,,EARRING-HD-STYLE-BIKE-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/harley.png?v=1746366136,2,"",,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7694.jpg?v=1746366062,g,,70.00,
hd-motorcycle,,,,,,,,,gray,,,Gold,,,,,EARRING-HD-STYLE-BIKE-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,gray,,,Silver,,,,,EARRING-HD-STYLE-BIKE-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,yellow,,,Gold,,,,,EARRING-HD-STYLE-BIKE-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,yellow,,,Silver,,,,,EARRING-HD-STYLE-BIKE-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,white,,,Gold,,,,,EARRING-HD-STYLE-BIKE-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,white,,,Silver,,,,,EARRING-HD-STYLE-BIKE-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,red,,,Gold,,,,,EARRING-HD-STYLE-BIKE-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,red,,,Silver,,,,,EARRING-HD-STYLE-BIKE-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,purple,,,Gold,,,,,EARRING-HD-STYLE-BIKE-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,purple,,,Silver,,,,,EARRING-HD-STYLE-BIKE-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,pink,,,Gold,,,,,EARRING-HD-STYLE-BIKE-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,pink,,,Silver,,,,,EARRING-HD-STYLE-BIKE-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,green,,,Gold,,,,,EARRING-HD-STYLE-BIKE-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,green,,,Silver,,,,,EARRING-HD-STYLE-BIKE-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,blue,,,Gold,,,,,EARRING-HD-STYLE-BIKE-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,blue,,,Silver,,,,,EARRING-HD-STYLE-BIKE-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,orange-1,,,Gold,,,,,EARRING-HD-STYLE-BIKE-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
hd-motorcycle,,,,,,,,,orange-1,,,Silver,,,,,EARRING-HD-STYLE-BIKE-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,Scissors,"<p>Scissors hairdresser style<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-SCISSORS-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7693.jpg?v=1746365669,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,,g,,70.00,active
scissors,,,,,,,,,black,,,Silver,,,,,EARRING-SCISSORS-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/sax.png?v=1746365711,2,"",,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,gray,,,Gold,,,,,EARRING-SCISSORS-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,gray,,,Silver,,,,,EARRING-SCISSORS-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,yellow,,,Gold,,,,,EARRING-SCISSORS-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,yellow,,,Silver,,,,,EARRING-SCISSORS-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,white,,,Gold,,,,,EARRING-SCISSORS-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,white,,,Silver,,,,,EARRING-SCISSORS-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,red,,,Gold,,,,,EARRING-SCISSORS-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,red,,,Silver,,,,,EARRING-SCISSORS-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,purple,,,Gold,,,,,EARRING-SCISSORS-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,purple,,,Silver,,,,,EARRING-SCISSORS-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,pink,,,Gold,,,,,EARRING-SCISSORS-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7693.jpg?v=1746365669,g,,70.00,
scissors,,,,,,,,,pink,,,Silver,,,,,EARRING-SCISSORS-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7693.jpg?v=1746365669,g,,70.00,
scissors,,,,,,,,,green,,,Gold,,,,,EARRING-SCISSORS-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,green,,,Silver,,,,,EARRING-SCISSORS-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,blue,,,Gold,,,,,EARRING-SCISSORS-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,blue,,,Silver,,,,,EARRING-SCISSORS-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,orange-1,,,Gold,,,,,EARRING-SCISSORS-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
scissors,,,,,,,,,orange-1,,,Silver,,,,,EARRING-SCISSORS-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,Woman sign,"<p>Earrings with woman sign.<br>Size: 5 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, ball handling, ball handling earrings, ball handling loops, basket ball dribbler, basketball, computer earrings, computer love, earrings, gamer, gamer music, gangster rap, girl, girl hoopers, girlie, girls, gulliga örhängen, heart, hip earrings, hip hop, hjärtan, hoopers, hoops, hopper, jewellery, kärlek, language nerd, loop, loops, love, mouse, nerd, nerds, plastic, querky, rap, reader, shooting, slam dunk, sweet, söt, tinker, writer",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-WOMAN-BLACK-GOLD,5.0,,-1,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7540.jpg?v=1746300243,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,unisex,,g,,70.00,active
women-sign,,,,,,,,,black,,,Silver,,,,,EARRING-WOMAN-BLACK-SILVER,5.0,,-1,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/kvinna.png?v=1746300415,2,"",,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,gray,,,Gold,,,,,EARRING-WOMAN-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,gray,,,Silver,,,,,EARRING-WOMAN-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,yellow,,,Gold,,,,,EARRING-WOMAN-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,yellow,,,Silver,,,,,EARRING-WOMAN-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,white,,,Gold,,,,,EARRING-WOMAN-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,white,,,Silver,,,,,EARRING-WOMAN-WHITE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,red,,,Gold,,,,,EARRING-WOMAN-RED-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,red,,,Silver,,,,,EARRING-WOMAN-RED-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,purple,,,Gold,,,,,EARRING-WOMAN-PURPLE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,purple,,,Silver,,,,,EARRING-WOMAN-PURPLE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,pink,,,Gold,,,,,EARRING-WOMAN-PINK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,pink,,,Silver,,,,,EARRING-WOMAN-PINK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,green,,,Gold,,,,,EARRING-WOMAN-GREEN-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,green,,,Silver,,,,,EARRING-WOMAN-GREEN-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,blue,,,Gold,,,,,EARRING-WOMAN-BLUE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,blue,,,Silver,,,,,EARRING-WOMAN-BLUE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,orange-1,,,Gold,,,,,EARRING-WOMAN-ORANGE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
women-sign,,,,,,,,,orange-1,,,Silver,,,,,EARRING-WOMAN-ORANGE-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
peace,Peace,"<p>Peace sign.<br>Size: 4 cm.</p>
<p>Lightweight and stylish earrings made from eco-friendly PLA plastic using 3D printing. The hooks are made of copper with silver or gold finish, and are nickel-free, lead-free, and hypoallergenic – perfect for sensitive ears.</p>",Cutie Poppers,Apparel & Accessories > Jewelry > Earrings,"","alla hjärtan, annorlunda örhängen, arcrylic, earrings, girl, girlie, girls, gulliga örhängen, heart, hjärtan, hoops, jewellery, kärlek, loop, loops, love, plastic, querky, sweet, söt, tinker, valentine",true,Color,black,product.metafields.shopify.color-pattern,Hook color,Gold,,,,,EARRING-PEACE-BLACK-GOLD,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7696.jpg?v=1748976790,1,"",false,,,universal; all-ages,black; gray; yellow; white; red; purple; pink; green; blue; orange-1,hoop,plastic; acrylic; metal,imitation-jewelry,female,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7417.jpg?v=1748976790,g,,70.00,active
peace,,,,,,,,,black,,,Silver,,,,,EARRING-PEACE-BLACK-SILVER,5.0,,0,deny,manual,90.00,,true,true,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7417.jpg?v=1748976790,2,"",,,,,,,,,,https://cdn.shopify.com/s/files/1/0915/5906/8023/files/IMG_7417.jpg?v=1748976790,g,,70.00,
peace,,,,,,,,,gray,,,Gold,,,,,EARRING-PEACE-GRAY-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
peace,,,,,,,,,gray,,,Silver,,,,,EARRING-PEACE-GRAY-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
peace,,,,,,,,,yellow,,,Gold,,,,,EARRING-PEACE-YELLOW-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
peace,,,,,,,,,yellow,,,Silver,,,,,EARRING-PEACE-YELLOW-SILVER,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
peace,,,,,,,,,white,,,Gold,,,,,EARRING-PEACE-WHITE-GOLD,5.0,,0,deny,manual,90.00,,true,true,,,,,,,,,,,,,,,g,,70.00,
